entropy_manual,noise_mean,noise_std,noise_abs_mean,lsb_ratio,lsb_entropy,total_frequency_energy,high_freq_ratio,local_variance_mean,local_variance_std,local_variance_max,hist_skewness,hist_kurtosis,edge_density,edge_mean_strength,chisq_max_pvalue,chisq_mean_pvalue,chisq_fraction_high,srm_diagonal_ratio,srm_entropy,srm_energy,label,dataset,path
7.144707339378566,-0.2085807113054412,4.739296164630626,1.7939019990283491,0.4999178383630544,0.9999999805220744,1.899042883161293e+16,0.004963884078475,113.1704020661856,361.5558844713769,5549.414399999936,-0.6437133430480344,-1.1105341792432744,0.0486361168267032,0.0229650060211819,9.18465276085989e-45,4.592326380429945e-46,0.0,1.7615059250211216,4.441469379060158,147.42930743863903,0,CORD,../datasets/clean/CORD/img_000.png
6.252572228202187,-0.1808520518975765,3.4921828545022704,1.8894586619798808,0.5007349894261546,0.9999984412844304,2.35807185591383e+16,0.0026729598633001,56.28734697073563,163.42485453769467,2710.4543999999805,-1.071489551105847,0.2648530590794866,0.0370147105052583,0.0158737675828432,1.7780851180090838e-55,8.890426807971549e-57,0.0,1.403216858640905,4.886636503964506,78.7954867628332,0,CORD,../datasets/clean/CORD/img_001.png
5.991448094122987,-0.0420041232638888,1.363657835954235,0.2894498697916666,0.5014561631944444,0.9999938817777644,1.95078151194624e+16,0.0013893526824352,50.46963648958848,198.3176797086906,2703.689600000007,-1.4333594459987196,2.769497642491058,0.0345963541666666,0.0104873236760936,3.2926456490757195e-189,1.6463228245378594e-190,0.0,2.467060677168376,2.727380977397749,19.088181494657327,0,CORD,../datasets/clean/CORD/img_002.png
7.376528146511297,-0.2204718543450755,4.180531943793824,1.5687532669281838,0.5006631558892639,0.9999987310750884,6.430605407106908e+16,0.005133101708999,157.90320842391574,586.4032589169508,7944.070399999979,-0.1345043035884921,-1.0112457442074558,0.0479212566498781,0.0270841407421461,0.0086871414270765,0.0004343594188364,0.0,2.266119398806961,4.219804998414669,138.0276543738183,0,CORD,../datasets/clean/CORD/img_003.png
5.848341820539327,-0.0613256244284407,2.95803503543156,1.187952782064472,0.4956177483424783,0.999944587885512,5.109522555194727e+16,0.000949814420689,45.062012774343785,169.95640194108853,4998.585599999908,-2.1976373237435083,6.53876482154301,0.0225783750571559,0.0127433194505261,1.478523744862302e-130,7.392618724311506e-132,0.0,1.5799041584671307,4.323999295821984,53.96053849829792,0,CORD,../datasets/clean/CORD/img_004.png
7.159405935118661,-0.0348915523952908,1.810164982148187,0.5932142469618056,0.4915928310818142,0.9997960496065894,2.5945479058135414e+18,0.0009492842173797,33.399797918710604,162.63253653689483,3813.7535999999927,-0.6641198454438787,-0.4617532114060578,0.0160629484388563,0.0112171079873285,0.0,0.0,0.0,2.1931067305606065,3.4339378721826903,22.77945159730457,0,CORD,../datasets/clean/CORD/img_005.png
6.200671462883743,-0.02962373542524,3.632397881706773,1.7582009816529491,0.4998365697873799,0.9999999229328614,3.823007901924099e+16,0.0018953397673496,62.24383721993521,247.54961457324592,6836.694399999973,-1.9619791372500792,2.2788318694220777,0.0295505044010059,0.0158263411287812,5.023597812844649e-92,2.511798906422325e-93,0.0,1.4942142982286677,4.7377933723572845,85.02460247362094,0,CORD,../datasets/clean/CORD/img_006.png
6.593492943340731,-0.0711930584133516,3.951629429719892,1.6854656064243256,0.4987756129972565,0.9999956744395048,2.632946480680089e+16,0.005903226315082,170.23280098879752,743.7004971875213,9173.840000000007,-0.1659359851249848,-1.8437160625571063,0.0420051368884316,0.0200480879413642,5.9793353281230906e-43,2.989667664061545e-44,0.0,1.940191430724132,4.3387183897017785,155.5613445665415,0,CORD,../datasets/clean/CORD/img_007.png
6.646870355381504,-0.0817561871284865,2.5885998293093886,1.4340134887974394,0.4998606824417009,0.9999999439963608,2.230127531832729e+16,0.0014079550308829,58.08140188900204,228.73081633684944,2906.93439999999,-1.0326290178628077,0.9518153123319556,0.0297612668609968,0.0150621679540481,5.1138570508562245e-49,2.5569285254281127e-50,0.0,1.2426580228711732,4.880316013413468,48.213455778625246,0,CORD,../datasets/clean/CORD/img_008.png
6.678002571848608,-0.0702544510173754,6.010438567629376,3.0944242612597166,0.4992480424096936,0.9999983684837892,4.415371963821154e+16,0.0038559746720536,161.74901504915795,664.8136262010303,7716.278399999992,-1.7597528885469145,2.563642521130328,0.0458283321902149,0.0260308856138077,1.230561247692821e-25,6.152806238469568e-27,0.0,1.711697045772212,4.764318369059407,244.22675383837733,0,CORD,../datasets/clean/CORD/img_009.png
